116th Bill Name,117th Bill Name,Cosine Score,Matches,Short Title,Long Title
116-HB5924,117-HB944,0.9464261775235677,short,"To amend the Public Health Service Act to authorize a loan repayment program to encourage specialty medicine physicians to serve in rural communities experiencing a shortage of specialty medicine physicians, and for other purposes.",
116-HB6539,117-HB1353,0.9156133078359677,short,Coronavirus Medicaid Response Act,
116-HB9017,117-HB3058,0.9603165487310313,long,,To temporarily allow a deduction for the trade or business expenses of employees.
116-HB8776,117-HB731,0.952628032894781,long,,"To direct the Secretary of Labor to make grants to eligible applicants to provide stipends to individuals enrolled in a pre-apprenticeship program, and for other purposes."
116-HB8417,117-HB5157,0.9892249749770812,short,Direct Primary Care for America Act,
116-HB3833,117-HB8522,0.9216804559807564,short,"SIMPLE Act Streamlining Income-driven, Manageable Payments on Loans for Education Act",
116-HB3555,117-HB4751,0.950410945355282,short,Exposing Discrimination in Higher Education Act,
116-HB5129,117-HB2692,0.9632402381337775,short & long,Ban Corporate PACs Act,"To amend the Federal Election Campaign Act of 1971 to limit the authority of corporations to establish and operate separate segregated funds utilized for political purposes, including the establishment or operation of a political committee, to nonprofit corporations, and for other purposes."
116-HB4389,117-HB3830,0.9527028999947909,short,SPELL Act Supporting Providers of English Language Learning Act,
116-HB8585,117-HB1435,0.9581189168275165,short,American Right to Family Act,
116-HB5414,117-HB2722,0.9655002821211717,short,ALLERGY Act Alerting Local Leaders and Ensuring Responsible Guidelines for Youth Act,
116-HR221,117-HR137,0.9390863424890763,short,"Reaffirming the importance of upholding democracy, human rights, and the rule of law in United States foreign policy.",
116-HB5422,117-HB2737,0.9694734634733415,short,Modernizing Agricultural and Manufacturing Bonds Act,
116-HB8713,117-HB7165,0.9902082409396262,long,,"To amend the Lead-Based Paint Poisoning Prevention Act to provide for additional procedures for families with children under the age of 6, and for other purposes."
116-HB1040,117-HB1040,0.9646341529177849,short,Flat Tax Act,
116-HB8330,117-HB2054,0.9725481525943216,short,No Surprise Bills for New Moms Act,
116-HB7021,117-HB8288,0.9629320726250287,short,LAUNCHES Act Leveraging American Understanding of Next-generation Challenges Exploring Space Act,
116-HB1609,117-HB7287,0.9733077938932984,short,Anti-Border Corruption Improvement Act,
116-HJR29,117-HJR6,0.9812933584776659,short,Proposing an amendment to the Constitution of the United States to limit the number of terms an individual may serve as a Member of Congress.,
116-HJR12,117-HJR6,0.9795905124979063,short,Proposing an amendment to the Constitution of the United States to limit the number of terms an individual may serve as a Member of Congress.,
116-HJR4,117-HJR6,0.9513461792048123,short,Proposing an amendment to the Constitution of the United States to limit the number of terms an individual may serve as a Member of Congress.,
116-HB7780,117-HB1544,0.9714195345376192,long,,"To authorize the Secretary of Health and Human Services, acting through the Director of the Center for Mental Health Services of the Substance Abuse and Mental Health Services Administration, to award grants to facilitate the funding of community-based mental health and substance use disorder services and peer support programs, and for other purposes."
116-HB6536,117-HB3997,0.9809153187913965,long,,To amend the Richard B. Russell National School Lunch Act to enhance direct certification under the school lunch program.
116-HB5418,117-HB1966,0.9488990615314812,short,Empowering Nonprofits Act,
116-HB7204,117-HB2685,0.9417500705668265,short,Understanding Cybersecurity of Mobile Networks Act,
116-HB6963,117-HB4746,0.9059763872761,long,,"To amend the Federal Power Act with respect to the rehearing process, and for other purposes."
116-HB6940,117-HB5476,0.9204890336621372,short,Advancing Tech Startups Act,
116-HR821,117-HR583,0.9602071764049493,short,Amending the Rules of the House of Representatives to establish a Permanent Select Committee on Aging.,
116-HB3864,117-HB2219,0.9602834608646914,short,End Child Trafficking Now Act,
116-HB3617,117-HB418,0.9440796494770398,long,,"To sunset new Federal regulatory rules after 3 years, and for other purposes."
116-HB857,117-HB180,0.9643321362865466,short,Inaction Has Consequences Act,
116-HR282,117-HR821,0.9664984554926704,short,"Expressing the sense of the House of Representatives regarding the importance of local print and digital journalism to the continued welfare, transparency, and prosperity of government at every level and the continuation and freedom of the United States as it is known today.",
116-HB7807,117-HB681,0.9404341619482235,short,For the relief of Rebecca Trimble.,
116-HB4489,117-HB8261,0.9792334701757156,long,,To prohibit unfair and deceptive advertising of rates for hotel rooms and other places of short-term lodging.
116-HB3922,117-HB835,0.828999073804812,short,American Opportunity Accounts Act,
116-HB2778,117-HB3126,0.965814352464236,short,Healthy MOM Act Healthy Maternity and Obstetric Medicine Act,
116-HB4668,117-HB8216,0.9517423409489978,short,Digital Citizenship and Media Literacy Act,
116-HB5927,117-HB5003,0.8634792673529496,short,Safe Medicine Act,
116-HB5982,117-HB5003,0.8588874345633531,short,Safe Medicine Act,
116-HB8498,117-HB1382,0.909247790689263,short,Informed Consent Act,
116-HB5526,117-HB6941,0.8975013260505792,short,Territorial Representation in the Senate Act,
116-HR12,117-HR843,0.9377389090968161,short,"Affirming the historical connection of the Jewish people to the ancient and sacred city of Jerusalem and condemning efforts at the United Nations Educational, Scientific, and Cultural Organization (UNESCO) to deny Judaism's millennia-old historical, religious, and cultural ties to Jerusalem.",
116-HB4236,117-HB5533,0.9433147667240777,short,Reducing Waste in National Parks Act,
116-HB4709,117-HB2957,0.9548983499741283,short,Take Unsafe Limos Off the Road Act,
116-HB3326,117-HB417,0.8917005102864376,short,End the Congressional Revolving Door Act,
116-HR60,117-HR119,0.9334354745854566,short,"Expressing the sense of the House of Representatives that the United States Postal Service should take all appropriate measures to restore service standards in effect as of July 1, 2012.",
116-HB1643,117-HB5605,0.955715519999782,short,PrEP Assistance Program Act,
116-HB2490,117-HB810,0.9523461186441398,short,"To amend the National Trails System Act to direct the Secretary of the Interior to conduct a study on the feasibility of designating the Chief Standing Bear National Historic Trail, and for other purposes.",
116-HB4699,117-HB1823,0.9174854463302652,short,To amend title XIX of the Social Security Act to remove the matching requirement for a territory to use specially allocated Federal funds for Medicare covered part D drugs for low-income individuals.,
116-HB2172,117-HB1823,0.9310766505643363,short,To amend title XIX of the Social Security Act to remove the matching requirement for a territory to use specially allocated Federal funds for Medicare covered part D drugs for low-income individuals.,
116-HB3340,117-HB4316,0.9613826322649359,short,Tribal Healthcare Careers Act,
116-HB5568,117-HB345,0.9461218741077173,short,Reproductive Health Information for Veterans Act,
116-HB2531,117-HB3240,0.9696123225444984,long,,"To require the Secretary of the Interior and the Secretary of Agriculture to more efficiently develop domestic sources of the minerals and mineral materials of strategic and critical importance to the economic and national security and manufacturing competitiveness of the United States, and for other purposes."
116-HB4002,117-HB4585,0.9372712866946563,short,Everyday Philanthropist Act,
116-HB9020,117-HB5499,0.9497332389384183,short & long,PROVIDE Act Priority Response for Veterans Impacted by Disasters and Emergencies Act,To direct the Secretary of Veterans Affairs to expedite the processing of claims for disability compensation by veterans affected by major disasters.
116-HB2714,117-HB6183,0.9652004490809278,long,,"To amend the Internal Revenue Code of 1986 to provide for a credit against tax, or refund of tax, for certain Federal insurance taxes for employees who are members of religious faiths which oppose participation in such insurance."
116-HB8617,117-HB3215,0.8958787224487721,short,Temporary Family Visitation Act,
116-HB4141,117-HB3514,0.9852326725658243,short,Humane Correctional Health Care Act,
116-HB5421,117-HB2041,0.9482983990906985,long,,To amend the Controlled Substances Act to list fentanyl-related substances as schedule I controlled substances.
116-HB7079,117-HB883,0.9595649710463641,short,Clean Start: Back to Work Tax Credit Act,
116-HB5849,117-HB1120,0.906091119580271,short,Illicit Arms Trafficking Security Enforcement Act,
116-HB1989,117-HB3798,0.9763785586082931,short,Break the Chain Act,
116-HB8870,117-HB36,0.9591952007739515,short & long,To repeal the National Voter Registration Act of 1993.,To repeal the National Voter Registration Act of 1993.
116-HB6969,117-HB3991,0.9655778196566899,short,TELL Act Telling Everyone the Location of data Leaving the U.S. Act,
116-HB5514,117-HB3200,0.972280741594714,long,,"To amend the Energy Policy and Conservation Act to establish a program to provide loans to implement cost-effective energy efficiency measures, and for other purposes."
116-HB8991,117-HB589,0.7749777891244464,short & long,American Election Security Act,"To amend the Help America Vote Act of 2002 to prohibit the use of voting systems in elections for Federal office whose hardware and software components are not manufactured and maintained in the United States or which are produced by foreign entities, and for other purposes."
116-HB3799,117-HB2920,0.9500409839459923,long,,"To amend the Immigration and Nationality Act to promote family unity, and for other purposes."
116-HB8708,117-HB2920,0.9591658063679137,short & long,American Families United Act,"To amend the Immigration and Nationality Act to promote family unity, and for other purposes."
116-HB4110,117-HB2683,0.8993063372081234,short,Helping Communities Invest in Infrastructure Act,
116-HB2321,117-HB6002,0.961703270627542,long,,"To require a standard financial aid offer form, and for other purposes."
116-HB1363,117-HB2388,0.9350320677174703,short,"Honest Elections and Campaign, No Gain Act",
116-HB5496,117-HB6430,0.9795500537635883,short,ICELAND Act Iceland Commercial and Economic Leadership for Arctic and National Development Act,
116-HB7100,117-HB1570,0.9737831296146663,long,,"To encourage greater community accountability of law enforcement agencies, and for other purposes."
116-HB7005,117-HB3801,0.9435033766705215,short,SHIELD Act Showing How Isolationism Effects Long-term Development Act,
116-HB4609,117-HB7470,0.98784403521815,short,Veteran Service Equity Act,
116-HR265,117-HR13,0.9710085126916056,short,Commemorating the life and legacy of Sojourner Truth.,
116-HR197,117-HR148,0.977291676594204,short,Expressing the sense of the House of Representatives with respect to Marcus Garvey.,
116-HB6836,117-HB1708,0.8623552352515453,short,Tribal Health Care Protection Fund Act,
116-HB6077,117-HB2782,0.9729114595842704,short,Woman’s Right To Know Act,
116-HB8209,117-HB5098,0.9416722822263215,short,"To amend the Bridgeport Indian Colony Land Trust, Health, and Economic Development Act of 2012 to remove the restriction on class II gaming on certain land in California.",
116-HB6923,117-HB1900,0.9606797384349204,short,Coronavirus Front-Line Responders Commemorative Coin Act,
